"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:38:56.0453569","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 979 392, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0456089","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 012 160, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0458651","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 049 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0461090","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 081 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0463685","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 114 560, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0466222","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 147 328, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0470021","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 180 096, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0474477","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 212 864, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0479156","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 245 632, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0483668","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 278 400, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0488191","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 311 168, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0492767","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 348 032, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0512024","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 380 800, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0517957","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 413 568, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0522969","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 446 336, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0525676","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 479 104, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0529107","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 511 872, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0533764","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 544 640, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0540648","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 577 408, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0545305","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 610 176, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0547847","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 31 562 752, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0697961","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 642 944, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0875623","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 675 712, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.1057484","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 708 480, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.1394907","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 741 248, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.1733366","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 774 016, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.2070781","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 806 784, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.2408675","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 839 552, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.2829776","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 872 320, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.3250592","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 941 952, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.3273509","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 2 974 720, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.3277822","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 048 448, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.3705242","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 556 352, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.3789591","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 589 120, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.3979942","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 621 888, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4131604","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 654 656, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4135574","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 687 424, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4142052","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 720 192, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4145022","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 752 960, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4152657","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 785 728, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4155185","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 818 496, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4158261","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 851 264, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4162851","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 884 032, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4167536","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 916 800, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4172059","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 3 949 568, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4176375","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 080 640, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4194852","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 113 408, Length: 20 480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4197210","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 137 984, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4215738","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 170 752, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4220096","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 203 520, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4224632","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 236 288, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4229264","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 269 056, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4233729","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 301 824, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4238349","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 334 592, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4244490","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 367 360, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4247401","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 400 128, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4252292","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 432 896, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4256751","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 465 664, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4261098","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 498 432, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4266481","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 531 200, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4270599","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 563 968, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4275103","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 596 736, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4279606","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 629 504, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4285892","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 662 272, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4289361","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 695 040, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4293449","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 727 808, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4310898","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 760 576, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4315367","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 793 344, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4319745","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 826 112, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4324184","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 871 168, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4330543","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 903 936, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4335281","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 936 704, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4339845","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 4 969 472, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4344922","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 31 579 136, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4347126","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 002 240, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4350003","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 035 008, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4353965","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 067 776, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4358311","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 100 544, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4696768","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 133 312, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.4700542","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 166 080, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.5122668","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 198 848, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.5544373","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 231 616, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.5882122","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 264 384, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.6220422","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 297 152, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.6359166","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 329 920, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.7658172","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 362 688, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.9145691","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 395 456, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.9569256","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 436 416, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.9572142","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 469 184, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.9574667","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 501 952, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.9725550","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 534 720, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.9798062","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 567 488, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.0041252","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 600 256, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.1133441","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 633 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.1290600","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 665 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.1600453","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 698 560, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.1756891","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 731 328, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.2381826","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 764 096, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.2850444","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 796 864, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:57.3006950","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 5 829 632, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
